You,you,128.61,128.72000000000003
know,know,128.72,128.9
because,because,129.15,129.49
the,the,129.49,129.59
second,second,129.59,129.88
person,person,129.88,130.2
though,though,130.21,130.42000000000002
happy,happy,130.43,130.89
is,is,131.12,131.35
now,now,131.35,131.51999999999998
romantically,romantically,131.52,132.05
unavailable,unavailable,132.05,132.61
to,to,132.62,132.8
the,the,132.8,132.9
first,first,132.9,133.19
person,person,133.2,133.61
Sheldon,sheldon,134.75,135.21
sat,sat,135.22,135.5
back,back,135.5,135.78
in,in,135.78,135.87
his,his,135.87,136.04
chair,chair,136.04,136.42999999999998
You’re,you're,137.13,137.41
a,a,137.41,137.48
lucky,lucky,137.48,137.91
man,man,137.91,138.32
Leonard,leonard,138.33,138.74
How,how,139.53,139.8
so,so,139.799999,140.19999900000002
You’re,you're,141.309999,141.649999
talking,talking,141.66,142.1
to,to,142.1,142.23999999999998
one,one,142.24,142.43
of,of,142.43,142.56
the,the,142.559999,142.679999
three,three,142.699999,143.01999899999998
men,men,143.02,143.29000000000002
in,in,143.32,143.45999999999998
the,the,143.459999,143.589999
Western,western,143.59,144.08
hemisphere,hemisphere,144.09,144.68
capable,capable,144.68,145.22
of,of,145.369999,145.529999
following,following,145.589999,146.039999
that,that,146.069999,146.269999
train,train,146.269999,146.549999
of,of,146.549999,146.709999
thought,thought,146.709999,147.13999900000002
Well,well,148.13999900000002,148.669999
what,what,148.82999900000002,149.059999
do,,,
you,you,150.52,150.54000000000002
think,think,150.54,150.57999999999998
I,i,150.58,150.69000000000003
said,said,150.72,150.96
I,i,150.98,151.16
could,could,151.16,151.4
follow,follow,151.4,151.8
it,it,151.8,152.0
not,not,152.48,152.76999999999998
that,that,152.77,152.93
I,i,152.929999,153.069999
cared,cared,153.099999,153.669999
Penny,penny,154.9,155.15
returned,returned,155.15,155.57
with,with,155.57,155.70999999999998
their,their,155.71,155.85
burgers,burgers,155.849999,156.319999
and,and,156.349999,156.549999
Sheldon,sheldon,156.55,157.02
cautiously,cautiously,157.02,157.56
took,took,157.559999,157.739999
a,a,157.74,157.79000000000002
bite,bite,157.79,158.15
His,his,158.599999,158.829999
eyes,eyes,158.83,159.17000000000002
widened,widened,159.19,159.66
in,in,159.66,159.81
surprise,surprise,159.809999,160.399999
and,and,160.42000000000002,160.58
he,he,160.57999999999998,160.7
bit,bit,160.699999,160.89999899999998
off,off,160.9,161.08
a,a,161.07999999999998,161.13
larger,larger,161.129999,161.51999899999998
piece,piece,161.52,162.02
You,you,162.75,162.94
know,know,162.939999,163.249999
I,i,163.299999,163.439999
think,think,163.46,163.71
I,i,163.71,163.8
may,may,163.8,164.06
have,have,164.06,164.22
misjudged,misjudged,164.23,164.85
this,this,164.87,165.11
restaurant,restaurant,165.11,165.64
I,i,166.14,166.23999999999998
won’t,won't,166.24,166.47
go,go,166.47,166.6
out,out,166.6,166.73999999999998
on,on,166.74,166.84
a,a,166.84,166.9
limb,limb,166.9,167.16
but,but,167.16,167.29999999999998
I,i,167.3,167.43
think,think,167.45,167.70999999999998
we,we,167.71,167.82000000000002
may,may,167.82,167.98
be,be,167.98,168.13
looking,looking,168.13,168.42
at,at,168.42,168.53
my,my,168.53,168.68
new,new,168.68,168.91
Tuesday,tuesday,168.96,169.42000000000002
hamburger,hamburger,169.42,170.03
